Business Name,Address,City,Phone Number,Website,Category / Cuisine,Source,Confidence Score (Independent),LastName,Email
Unofficial: Dummy,438 Zeller Dr Kitchener ON N2A 0C9,Guelph,(519) 591-0535,https://www.facebook.com/Unofficial-Dummy-1230583820353324/,,YellowPages.ca,1,Unknown1116,Unknown1116@gmail.com
MR.SUB,550 Hespeler Rd Cambridge ON N1R 6J8,Guelph,(519) 621-1141,https://mrsub.ca/order-now/,,YellowPages.ca,1,Unknown1117,Unknown1117@gmail.com
BEERTOWN,561 Hespeler Rd Cambridge ON N1R 6J4,Guelph,(519) 629-0288,,,YellowPages.ca,1,Unknown1118,Unknown1118@gmail.com
Country Girl Family Restaurant,2-561 Hespeler Rd Cambridge ON N1R 6J4,Guelph,(519) 621-6888,,,YellowPages.ca,1,Unknown1119,Unknown1119@gmail.com
Osmow's Shawarma,355 Hespeler Road Cambridge ON N1R 6B3,Guelph,(519) 620-0009,http://www.osmows.com/menu,,YellowPages.ca,1,Unknown1120,Unknown1120@gmail.com
Panago Pizza,1055 Fountain St N Cambridge ON N3H 5K2,Guelph,310-0001,,,YellowPages.ca,1,Unknown1121,Unknown1121@gmail.com
PIT STOP GRILL,1572 Victoria St N Kitchener ON N2B 3E5,Guelph,(519) 729-6954,https://www.facebook.com/The-Pitstop-Grill-743797819091219/,,YellowPages.ca,1,Unknown1122,Unknown1122@gmail.com
PREMIERE CATERING,C8-800 Franklin Blvd Cambridge ON N1R 7Z1,Guelph,(519) 623-8906,,,YellowPages.ca,1,Unknown1123,Unknown1123@gmail.com
C. C. Family Restaurant,246 King St E Cambridge ON N3H 3M6,Guelph,(519) 650-8118,,,YellowPages.ca,1,Unknown1124,Unknown1124@gmail.com
Doremi Candy House,2 King St W Hamilton ON L8P 1A1,Guelph,(905) 572-7788,,,YellowPages.ca,1,Unknown1125,Unknown1125@gmail.com
A & A Grill And Restaurant,12-200 Lorraine Ave Kitchener ON N2B 3R3,Guelph,(226) 647-2008,http://www.facebook.com/364482167083865,,YellowPages.ca,1,Unknown1126,Unknown1126@gmail.com
Silvertip Loung,396 Morrison Rd Kitchener ON N2A 2Z6,Guelph,(519) 894-5631,,,YellowPages.ca,1,Unknown1127,Unknown1127@gmail.com
Cello Products Inc.,210 Avenue Rd Cambridge ON N1R 8H5,Guelph,(519) 621-9150,,,YellowPages.ca,1,Unknown1128,Unknown1128@gmail.com
Amici Restaurant,30 Glamis Rd Cambridge ON N1R 7H5,Guelph,(519) 624-8984,,,YellowPages.ca,1,Unknown1129,Unknown1129@gmail.com
Matador Tavern & Supper Club,250 Hespeler Rd Cambridge ON N1R 3H3,Guelph,(519) 800-9710,,,YellowPages.ca,1,Unknown1130,Unknown1130@gmail.com
Irie Myrie's,35 Cherry Blossom Rd Cambridge ON N3H 4R7,Guelph,(519) 650-0888,,,YellowPages.ca,1,Unknown1131,Unknown1131@gmail.com
Sing Boy,1600 Industrial Rd Cambridge ON N3H 4W5,Guelph,(519) 650-0222,http://www.signboy.ca/,,YellowPages.ca,1,Unknown1132,Unknown1132@gmail.com
Rio Nectar,6-350 Hespeler Rd Cambridge ON N1R 7N7,Guelph,(519) 267-4547,,,YellowPages.ca,1,Unknown1133,Unknown1133@gmail.com
Carvers Sandwich Companny,1000 Bishop St N Cambridge ON N3H 4V7,Guelph,(519) 653-3335,http://www.facebook.com/CarversSandwichCompany,,YellowPages.ca,1,Unknown1134,Unknown1134@gmail.com
Wow! Mobile Boutique,355 Hespeler Rd Cambridge ON N1R 6B3,Guelph,(519) 620-0556,,,YellowPages.ca,1,Unknown1135,Unknown1135@gmail.com
Crepe Delicious,355 Hespeler Rd Cambridge ON N1R 6B3,Guelph,(519) 267-6333,http://crepedelicious.com/,,YellowPages.ca,1,Unknown1136,Unknown1136@gmail.com
Applebee's,355 Hespeler Road Cambridge ON N1R 6B3,Guelph,(519) 740-8220,http://www.applebeescanada.com/,,YellowPages.ca,1,Unknown1137,Unknown1137@gmail.com
State And Main Cambridge,375 Hespeler Rd Cambridge ON N1R 6J1,Guelph,(519) 267-3867,,,YellowPages.ca,1,Unknown1138,Unknown1138@gmail.com
Zoup!,561 Hespeler Rd. Cambridge ON N1R 6J4,Guelph,(519) 624-9687,https://online.zoup.com/menu/zoup-cambridge-hespeler-rd?y_source=1_NjIxMTk1NTktNjAxLWxvY2F0aW9uLm1lbnVfdXJs,,YellowPages.ca,1,Unknown1139,Unknown1139@gmail.com
Cora Breakfast & Lunch,561 Hespeler Rd Cambridge ON N1R 6J4,Guelph,(519) 622-3555,http://chezcora.com/,,YellowPages.ca,1,Unknown1140,Unknown1140@gmail.com
Mr.Sub,706 King St E Cambridge ON N3H 3N9,Guelph,(519) 653-7070,https://mrsub.ca/locations/,,YellowPages.ca,1,Unknown1141,Unknown1141@gmail.com
San Francisco Panini,485 Silvercreek Pkwy N Guelph ON N1H 7K5,Guelph,(519) 265-8325,,,YellowPages.ca,1,Unknown1142,Unknown1142@gmail.com
Shawarma Fusion,130 Silvercreek Pky N Guelph ON N1H 7Y5,Guelph,(647) 836-3444,,,YellowPages.ca,1,Unknown1143,Unknown1143@gmail.com
Sherry D's Casual Dining & Lounge,259 Grange Rd Guelph ON N1E 6R5,Guelph,(519) 837-4050,,,YellowPages.ca,1,Unknown1144,Unknown1144@gmail.com
Kirtida Kitchen,3-265 Eramosa Rd Guelph ON N1E 2M7,Guelph,(519) 731-0057,,,YellowPages.ca,1,Unknown1145,Unknown1145@gmail.com
Emad's Cuisine,23 Garibaldi St Guelph ON N1E 5P3,Guelph,(226) 501-3330,,,YellowPages.ca,1,Unknown1146,Unknown1146@gmail.com
Beertown,435 Stone Rd W Guelph ON N1G 2X6,Guelph,(226) 706-2337,,,YellowPages.ca,1,Unknown1147,Unknown1147@gmail.com
Piatto Guelph,153 Wyndham St N Guelph ON N1H 4E9,Guelph,(519) 826-0449,,,YellowPages.ca,1,Unknown1148,Unknown1148@gmail.com
San Francisco Panini,20 Cowan Pl Guelph ON N1G 0C1,Guelph,(519) 837-8325,,,YellowPages.ca,1,Unknown1149,Unknown1149@gmail.com
Victoria Pub And Grill,259 Grange Rd Guelph ON N1E 6R5,Guelph,(519) 766-1888,,,YellowPages.ca,1,Unknown1150,Unknown1150@gmail.com
Casey's Grill and Bar,588 Hespeler Rd Cambridge ON N1R 6J8,Guelph,(519) 622-7272,,,YellowPages.ca,1,Unknown1151,Unknown1151@gmail.com
Cora Breakfast & Lunch,35 Harvard Rd Guelph ON N1G 3A2,Guelph,(519) 763-2844,http://www.chezcora.com/,,YellowPages.ca,1,Unknown1152,Unknown1152@gmail.com
Wings Ville,265 Eramosa Rd Guelph ON N1E 2M7,Guelph,(519) 824-3388,,,YellowPages.ca,1,Unknown1153,Unknown1153@gmail.com
Olive Tree Mediterranean Grill,1467 Gordon St Guelph ON N1L 1C9,Guelph,(519) 763-5555,http://olivetreebistroguelph.com/,,YellowPages.ca,1,Unknown1154,Unknown1154@gmail.com
Turtle Jack's Guelph,515 Woodlawn Rd W Guelph ON N1K 1E9,Guelph,(519) 829-2832,https://turtlejacks.com/locations/guelph/,,YellowPages.ca,1,Unknown1155,Unknown1155@gmail.com
MR.SUB,23 Wellington St E Guelph ON N1H 3R7,Guelph,(519) 823-4525,https://mrsub.ca/order-now/,,YellowPages.ca,1,Unknown1156,Unknown1156@gmail.com
Cultures,435 Stone Rd W Guelph ON N1G 2X6,Guelph,(519) 824-2115,https://cultures-restaurants.com/locations/,,YellowPages.ca,1,Unknown1157,Unknown1157@gmail.com
MR.SUB,240 Silvercreek Pky N Guelph ON N1H 1E7,Guelph,(519) 822-2820,https://mrsub.ca/order-now/,,YellowPages.ca,1,Unknown1158,Unknown1158@gmail.com
Zest Cafe,"6-650 Woodlawn Rd W, (Suite A) Guelph ON N1K 1B8",Guelph,(519) 823-0110,,,YellowPages.ca,1,Unknown1159,Unknown1159@gmail.com
Shoeless Joe's Sports Grill,5 ClairW Guelph ON N1L 0A6,Guelph,(519) 822-9970,,,YellowPages.ca,1,Unknown1160,Unknown1160@gmail.com
Great Canadian Bagel,66 Pinebush Rd Cambridge ON N1R 8K5,Guelph,(519) 620-9902,,,YellowPages.ca,1,Unknown1161,Unknown1161@gmail.com
Montana's,40 Pinebush Rd Cambridge ON N1R 8K5,Guelph,(519) 620-2411,https://www.montanas.ca/en/menu/food.html,,YellowPages.ca,1,Unknown1162,Unknown1162@gmail.com
Beertown Public House,561 Hespeler Rd Cambridge ON N1R 6J4,Guelph,(519) 629-0287,http://beertown.ca/,,YellowPages.ca,1,Unknown1163,Unknown1163@gmail.com
Blackshop Restaurants & Lounge,595 Hespeler Rd Cambridge ON N1R 6J3,Guelph,(519) 621-4180,http://www.blackshop.ca/welcome.htm,,YellowPages.ca,1,Unknown1164,Unknown1164@gmail.com
Afghan Restaurant Afghan Restaurant,611 Hespeler Rd Cambridge ON N1R 6J3,Guelph,(519) 623-0900,,,YellowPages.ca,1,Unknown1165,Unknown1165@gmail.com
Williams Fresh Cafe,620 Hespeler Rd Cambridge ON N1R 6J8,Guelph,(519) 624-1233,https://williamsfreshcafe.com/,,YellowPages.ca,1,Unknown1166,Unknown1166@gmail.com
Mohammed Hameed,100 Sheldon Dr Cambridge ON N1R 7S7,Guelph,(519) 740-3036,,,YellowPages.ca,1,Unknown1167,Unknown1167@gmail.com
Roadside Bar & Grill,650 Hespeler Rd Cambridge ON N1R 6J8,Guelph,(519) 620-2287,,,YellowPages.ca,1,Unknown1168,Unknown1168@gmail.com
Frenchy's Family Restaurant,650 Hespeler Rd Cambridge ON N1R 6J8,Guelph,(905) 624-8895,,,YellowPages.ca,1,Unknown1169,Unknown1169@gmail.com
ROADSIDE 24 BAR & GRILL,650 Hespeler Rd Cambridge ON N1R 6J8,Guelph,(519) 620-2286,,,YellowPages.ca,1,Unknown1170,Unknown1170@gmail.com
Saucy's Smokehouse Grill,35 Pinebush Rd Cambridge ON N1R 8E2,Guelph,(226) 201-1716,,,YellowPages.ca,1,Unknown1171,Unknown1171@gmail.com
Bar Grill,95 Saginaw Pky Cambridge ON N1T 1W2,Guelph,(519) 267-8885,,,YellowPages.ca,1,Unknown1172,Unknown1172@gmail.com
Ginger Express,6-95 Saginaw Pky Cambridge ON N1T 1W2,Guelph,(519) 267-8088,,,YellowPages.ca,1,Unknown1173,Unknown1173@gmail.com
Hakka Hut,1A-688 Hespeler Rd Cambridge ON N1R 8N7,Guelph,(519) 279-1117,,,YellowPages.ca,1,Unknown1174,Unknown1174@gmail.com
Caz's Great Fish,10 Pinebush Rd Cambridge ON N1R 5S4,Guelph,(519) 621-6081,http://www.cazsgreatfish.com/,,YellowPages.ca,1,Unknown1175,Unknown1175@gmail.com
The Bruce Restaurant & Lounge,700 Hespeler Rd Cambridge ON N3H 5L8,Guelph,(519) 622-5252,http://thebrucerestaurant.com/,,YellowPages.ca,1,Unknown1176,Unknown1176@gmail.com
Lone Star Texas Grill,38 Pinebush Rd Cambridge ON N1R 8K5,Guelph,(519) 650-1446,,,YellowPages.ca,1,Unknown1177,Unknown1177@gmail.com
Genesis Spanish Restaurant,246 King St E Cambridge ON N3H 3M6,Guelph,(519) 219-0351,,,YellowPages.ca,1,Unknown1178,Unknown1178@gmail.com
Tropical Delight Cuisine,30 Glamis Rd Cambridge ON N1R 7H5,Guelph,(519) 621-9990,,,YellowPages.ca,1,Unknown1179,Unknown1179@gmail.com
Cambridge Restaurant,752 King St E Cambridge ON N3H 3N9,Guelph,(519) 653-4455,,,YellowPages.ca,1,Unknown1180,Unknown1180@gmail.com
Restaurant Ernesto Lechona,255 Water St N Cambridge ON N1R 3B9,Guelph,(519) 623-2323,,,YellowPages.ca,1,Unknown1181,Unknown1181@gmail.com
Sugar Mountain,9 King St N Waterloo ON N2J 2W6,Guelph,(519) 208-8809,http://sugarmountain.ca/,,YellowPages.ca,1,Unknown1182,Unknown1182@gmail.com
Candy Candy Candy,32 Ontario St N Kitchener ON N2H 4Y4,Guelph,(519) 742-0333,https://www.facebook.com/candycantletyougo,,YellowPages.ca,1,Unknown1183,Unknown1183@gmail.com
Sweet Distractions,16 West Mill St ON N0B 1S0,Guelph,(519) 846-9918,http://www.facebook.com/sweetdistractionselora,,YellowPages.ca,1,Unknown1184,Unknown1184@gmail.com
Chocolate Revelations,170-235 King St E Kitchener ON N2G 4N5,Guelph,(226) 505-1595,http://www.facebook.com/9902,,YellowPages.ca,1,Unknown1185,Unknown1185@gmail.com
Best Of British,64 Grand Ave S Cambridge ON N1S 2L8,Guelph,(519) 622-2993,http://www.bestofbritish.ca/,,YellowPages.ca,1,Unknown1186,Unknown1186@gmail.com
Reid Candy & Nut Shop,42 Ainslie Street North Cambridge ON N1R 3J5,Guelph,(519) 621-6988,http://reidcandyandnutshop.com/,,YellowPages.ca,1,Unknown1187,Unknown1187@gmail.com
Reid Candy & Nut Shop,42 1/2 Ainslie Street North Cambridge ON N1R 3J5,Guelph,(519) 621-1138,http://www.reidcandyandnutshop.com/,,YellowPages.ca,1,Unknown1188,Unknown1188@gmail.com
Elnb Wholesale Candy & Snacks,53 Northview Heights Dr Cambridge ON N1R 7A7,Guelph,(519) 496-5148,,,YellowPages.ca,1,Unknown1189,Unknown1189@gmail.com
The Village Sweet Shop,120 Main S Guelph ON N0B 2K0,Guelph,(226) 979-1556,,,YellowPages.ca,1,Unknown1190,Unknown1190@gmail.com
Candies Of Merritt,344 Speedvale Ave E Guelph ON N1E 1N5,Guelph,(519) 824-7562,http://www.candiesofmerritt.com/,,YellowPages.ca,1,Unknown1191,Unknown1191@gmail.com
Whistle Stop Diner,77 Mill St E Acton ON L7J 1H5,Guelph,(519) 929-9590,,,YellowPages.ca,1,Unknown1192,Unknown1192@gmail.com
Martini's,2980 King St E Kitchener ON N2A 1A9,Guelph,(519) 893-6570,http://www.charcoalgroup.ca?ww_pageID=81A37ABC-AAA5-40BB-4B6A6CA2FE3F0D1B,,YellowPages.ca,1,Unknown1193,Unknown1193@gmail.com
Charcoal Steak House,2980 King St E Kitchener ON N2A 1A9,Guelph,(519) 893-6570,http://www.charcoalsteakhouse.ca/,,YellowPages.ca,1,Unknown1194,Unknown1194@gmail.com
Patricia Rose's,242 Water St N Cambridge ON N1R 3C1,Guelph,(226) 220-4608,,,YellowPages.ca,1,Unknown1195,Unknown1195@gmail.com
Fusion Indian Buffet,8-855 King St E Cambridge ON N3H 3P1,Guelph,(226) 214-3277,,,YellowPages.ca,1,Unknown1196,Unknown1196@gmail.com
Esmeail Jalili,45 West Mill Elora ON N0B 1S0,Guelph,(519) 846-8442,,,YellowPages.ca,1,Unknown1197,Unknown1197@gmail.com
Martin Lewis Confectionery,5 Church St E Elmira ON N3B 2K7,Guelph,(519) 910-0225,,,YellowPages.ca,1,Unknown1198,Unknown1198@gmail.com
Debora's Chocolates,100 Main Erin ON N0B 1T0,Guelph,(519) 833-2092,http://www.deboraschocolate.com/,,YellowPages.ca,1,Unknown1199,Unknown1199@gmail.com
Yei Sweets,2189 Postmaster Dr Oakville ON L6M 4E5,Guelph,(416) 893-5715,https://www.facebook.com/Yei-Sweets-208946225790178/,,YellowPages.ca,1,Unknown1200,Unknown1200@gmail.com
F P Candy Co,4080A Sladeview Cres Mississauga ON L5L 5Y5,Guelph,(905) 569-3101,http://www.facebook.com/1581129188882900,,YellowPages.ca,1,Unknown1201,Unknown1201@gmail.com
Walker's Chocolate Works,4391 Harvester Rd Burlington ON L7L 4X1,Guelph,(905) 333-4463,http://walkerschocolates.ca/,,YellowPages.ca,1,Unknown1202,Unknown1202@gmail.com
Walkers Chocolates,6-4391 Harvester Rd Burlington ON L7L 4X1,Guelph,(905) 333-2859,,,YellowPages.ca,1,Unknown1203,Unknown1203@gmail.com
JC Retail,103-39 King George Rd Brantford ON N3R 5K2,Guelph,(519) 750-0330,https://www.facebook.com/pages/Jc-Retail-Brantford/1654211611288021,,YellowPages.ca,1,Unknown1204,Unknown1204@gmail.com
Godiva,900 Maple Ave Burlington ON L7S 2J8,Guelph,(905) 681-9995,,,YellowPages.ca,1,Unknown1205,Unknown1205@gmail.com
Simply Sweet,2773 Westbury Crt Mississauga ON L5M 6B4,Guelph,(647) 328-7999,http://www.simplysweets.ca/,,YellowPages.ca,1,Unknown1206,Unknown1206@gmail.com
Kuma's Candy,1008 King St W Hamilton ON L8S 1L4,Guelph,(289) 389-8889,http://www.kumascandy.com/,,YellowPages.ca,1,Unknown1207,Unknown1207@gmail.com
White Gold Licorice,11 Eagle Dr Elmira ON N3B 3J1,Guelph,(519) 210-0105,,,YellowPages.ca,1,Unknown1208,Unknown1208@gmail.com
Jodi Gaskell,1035 King St W Hamilton ON L8S 1L6,Guelph,(905) 393-3132,http://stickyscandy.ca/,,YellowPages.ca,1,Unknown1209,Unknown1209@gmail.com
The Candy Cave Oakville,Oakville ON L6M 4L7,Guelph,(905) 582-9856,http://www.facebook.com/thecandycaveoakville/,,YellowPages.ca,1,Unknown1210,Unknown1210@gmail.com
Picards Candy Co,164 Copernicus Blvd Brantford ON N3P 1Y5,Guelph,(226) 381-4995,,,YellowPages.ca,1,Unknown1211,Unknown1211@gmail.com
Cottage Country Snack Foods,279 Sumach Dr Burlington ON L7T 0B5,Guelph,(877) 787-0777,http://cottagecountrycandies.com/,,YellowPages.ca,1,Unknown1212,Unknown1212@gmail.com
Ganga Food,131 Bonnie Braes Dr Brampton ON L6Y 0W6,Guelph,(905) 497-4795,https://www.facebook.com/Ganga-Food-1094319860682122/,,YellowPages.ca,1,Unknown1213,Unknown1213@gmail.com
FancEy Chocolate's,6060 Snowy Owl Cres Mississauga ON L5N 7K3,Guelph,(416) 578-9766,,,YellowPages.ca,1,Unknown1214,Unknown1214@gmail.com
Tasty Bites Caribean,255 Water St N Cambridge ON N1R 3B9,Guelph,(519) 622-3100,,,YellowPages.ca,1,Unknown1215,Unknown1215@gmail.com
Starlight Cafe,35 Mill St W Halton Hills ON L7J 1H1,Guelph,(519) 853-8931,,,YellowPages.ca,1,Unknown1216,Unknown1216@gmail.com
Azores Cambridge Bakery,244 Elgin St N Cambridge ON N1R 5J1,Guelph,(226) 533-9766,http://www.azorescambridgebakery.ca/,,YellowPages.ca,1,Unknown1217,Unknown1217@gmail.com
Bombay Cuisine,"5-4336 King St E, (G) Kitchener ON N2P 3W6",Guelph,(519) 219-7700,http://thaiocha.ca/,,YellowPages.ca,1,Unknown1218,Unknown1218@gmail.com
Pita Factory,2-4293 King St E Kitchener ON N2P 2E9,Guelph,(519) 650-5560,http://www.pitafactory.com/,,YellowPages.ca,1,Unknown1219,Unknown1219@gmail.com
Mandarin Restaurant,4220 King St E Kitchener ON N2P 2G5,Guelph,(519) 653-5000,http://www.mandarinrestaurant.com/,,YellowPages.ca,1,Unknown1220,Unknown1220@gmail.com
Pioneer Bar-B-Q,25 Sportsworld Dr Kitchener ON N2P 2J5,Guelph,(519) 653-3761,http://www.pioneerbarbeque.ca/,,YellowPages.ca,1,Unknown1221,Unknown1221@gmail.com
ICE CREAM 2,1401 River Rd E East Kitchener ON N2A 3X9,Guelph,(519) 895-0093,https://www.facebook.com/IceCream2Kitchener/,,YellowPages.ca,1,Unknown1222,Unknown1222@gmail.com
Mehfill Indian Cuisine Mehfill Indian Cu,693 Coronation Blvd Cambridge ON N1R 3G5,Guelph,(519) 623-2424,,,YellowPages.ca,1,Unknown1223,Unknown1223@gmail.com
MENCHIE'S FROZEN YOGURT,109B-1020 Ottawa St N Kitchener ON N2A 3Z3,Guelph,(519) 977-3495,,,YellowPages.ca,1,Unknown1224,Unknown1224@gmail.com
Menchie's Frozen Yogurt,107 Breckenridge Dr Kitchener ON N2B 3R8,Guelph,(519) 997-3495,,,YellowPages.ca,1,Unknown1225,Unknown1225@gmail.com
Rajdhani Sweets & Restaurant,3-4500 King St E Kitchener ON N2P 2G4,Guelph,(548) 288-4282,,,YellowPages.ca,1,Unknown1226,Unknown1226@gmail.com
Pop's & Ruby's Tap & Grill,B2 200 Preston Pkwy Cambridge ON N3H 5N1,Guelph,(519) 653-4814,,,YellowPages.ca,1,Unknown1227,Unknown1227@gmail.com
Howl At The Moon,1271 Victoria St N Kitchener ON N2B 3E1,Guelph,(519) 578-7205,http://www.howlatthemoon.com/,,YellowPages.ca,1,Unknown1228,Unknown1228@gmail.com
Jo Jo's On the Go,1515 King St E Cambridge ON N3H 3R6,Guelph,(519) 543-0033,,,YellowPages.ca,1,Unknown1229,Unknown1229@gmail.com
Boutique Baker,1225 King St E Cambridge ON N3H 3P9,Guelph,(226) 240-7000,http://www.boutiquebaker.com/,,YellowPages.ca,1,Unknown1230,Unknown1230@gmail.com
Hometown Grill,916 King St E Main Cambridge ON N3H 3P3,Guelph,(519) 219-3002,,,YellowPages.ca,1,Unknown1231,Unknown1231@gmail.com
Silver Castle Restaurant,132 Westminster Dr S Cambridge ON N3H 1S8,Guelph,(548) 333-1817,,,YellowPages.ca,1,Unknown1232,Unknown1232@gmail.com
Momo House,1118 King St E Cambridge ON N3H 3P6,Guelph,(519) 650-5400,,,YellowPages.ca,1,Unknown1233,Unknown1233@gmail.com
Omzz Burgerz,1-960 King St E Cambridge ON N3H 3P3,Guelph,(519) 219-6699,,,YellowPages.ca,1,Unknown1234,Unknown1234@gmail.com
Zaz Bistro,916 King St E Cambridge ON N3H 3P3,Guelph,(226) 336-8005,,,YellowPages.ca,1,Unknown1235,Unknown1235@gmail.com
Turtle Jack's Muskoka Grill,4289 King St E Kitchener ON N2P 2E9,Guelph,(519) 650-1199,,,YellowPages.ca,1,Unknown1236,Unknown1236@gmail.com
Pita Planet Take Out & Delivery,1024 King St W Hamilton ON L8S 1L5,Guelph,(905) 525-6022,,,YellowPages.ca,1,Unknown1237,Unknown1237@gmail.com
Borealis Grille And Bar,G1 4336 King E Kitchener ON N2P 3W6,Guelph,(519) 219-9007,http://www.borealisgrille.ca/,,YellowPages.ca,1,Unknown1238,Unknown1238@gmail.com
Misao Sushi Restaurant,10 Mill St E Acton ON L7J 1G9,Guelph,(519) 853-1113,,,YellowPages.ca,1,Unknown1239,Unknown1239@gmail.com
Cabana,202 Samuelson St Cambridge ON N1R 1K5,Guelph,(519) 621-2791,https://www.facebook.com/Video-HutCabana-823001801069958/,,YellowPages.ca,1,Unknown1240,Unknown1240@gmail.com
Eclipse Asian Cuisine,1 Hespeler Rd Cambridge ON N1R 8L4,Guelph,(519) 624-8889,,,YellowPages.ca,1,Unknown1241,Unknown1241@gmail.com
Mola Bistro,302-614 Coronation Blvd Cambridge ON N1R 3E8,Guelph,(519) 629-4004,http://mola-bistro.business.site/,,YellowPages.ca,1,Unknown1242,Unknown1242@gmail.com
Mediterranni Restaurant,215 Beverly St Cambridge ON N1R 3Z9,Guelph,(519) 620-2499,,,YellowPages.ca,1,Unknown1243,Unknown1243@gmail.com
Olympic Greek Souvlaki,15 Mill St E Acton ON L7J 1G8,Guelph,(519) 853-0300,http://bigfatgreeksouvlaki.com/,,YellowPages.ca,1,Unknown1244,Unknown1244@gmail.com
Hooden Goblin Restaurant & Bar,30 Main St S Halton Hills ON,Guelph,(289) 891-6493,,,YellowPages.ca,1,Unknown1245,Unknown1245@gmail.com
Sunlight Restaurant,Stanley Park Mall Kitchener ON N2A 1H2,Guelph,(519) 893-7471,http://www.sunlightrestaurant.co.uk/welcome/,,YellowPages.ca,1,Unknown1246,Unknown1246@gmail.com
Joe's Great Pizza,22 Mill St E Acton ON L7J 1G9,Guelph,(519) 853-9111,,,YellowPages.ca,1,Unknown1247,Unknown1247@gmail.com
Pierogi House,4336 King St E Kitchener ON N2P 3W6,Guelph,(519) 219-2226,,,YellowPages.ca,1,Unknown1248,Unknown1248@gmail.com
Tommy's Grill,28 Mill St E Acton ON L7J 1H2,Guelph,(519) 929-9287,,,YellowPages.ca,1,Unknown1249,Unknown1249@gmail.com
International Bakery,15 Middleton St Brantford ON N3S 7X1,Guelph,(519) 751-3310,http://www.international-bakery.com/,,YellowPages.ca,0.85,Unknown1250,Unknown1250@gmail.com
Saaral South Indian Restaurant Corp,2 County Court Blvd Brampton ON L6W 3W8,Guelph,(905) 840-7779,http://www.saaral.ca/,,YellowPages.ca,0.85,Unknown1251,Unknown1251@gmail.com
Candy Bouquet International,305 Chester Le Blvd Scarborough ON M1W 2K7,Guelph,(416) 492-1815,http://candybouquet.com/,,YellowPages.ca,0.85,Unknown1252,Unknown1252@gmail.com
Delizia Bakery Corp.,27 Ruth Ave Brampton ON L6Z 4R2,Guelph,(905) 846-0694,http://www.facebook.com/pages/Delizia-Bakery-LTD/114227408622843,,YellowPages.ca,0.85,Unknown1253,Unknown1253@gmail.com
Tori's Bakeshop Corp,355 Hespeler Cambridge ON N1R 6B3,Guelph,(519) 620-0282,http://torisbakeshop.ca/,,YellowPages.ca,0.85,Unknown1254,Unknown1254@gmail.com
2296556 Ont Inc,373 Steeles Ave W Brampton ON L6Y 0P8,Guelph,(905) 874-4715,,,YellowPages.ca,0.8,Unknown1255,Unknown1255@gmail.com
1000414019 Ontario Inc. O,25 BrisdaleDr Brampton ON L7A 0S9,Guelph,(905) 840-0050,https://www.facebook.com/royalpaan/,,YellowPages.ca,0.8,Unknown1256,Unknown1256@gmail.com
9058572005,12101 Airport Rd Caledon ON L7C 2X3,Guelph,(905) 857-2005,,,YellowPages.ca,0.8,Unknown1257,Unknown1257@gmail.com
2771107 Ontario Inc,800 Queenston Rd Stoney Creek ON L8G 1A7,Guelph,(905) 930-9858,http://www.facebook.com/1420291534877159,,YellowPages.ca,0.8,Unknown1258,Unknown1258@gmail.com
126 Chinese Restaurant,2922 King St E Kitchener ON N2A 1A7,Guelph,(519) 954-3388,http://126chineserestaurant.ca/,,YellowPages.ca,0.8,Unknown1259,Unknown1259@gmail.com
1000867169 Ontario Inc,174 Clair Rd E Guelph ON N1L 0G6,Guelph,(519) 763-5535,,,YellowPages.ca,0.8,Unknown1260,Unknown1260@gmail.com
